,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,brokerName,info1String,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,streetViewMetadataURL,streetViewURL,lotAreaString,best_deal,homeInfo_zpid,homeInfo_streetAddress,homeInfo_zipcode,homeInfo_city,homeInfo_state,homeInfo_price,homeInfo_bathrooms,homeInfo_bedrooms,homeInfo_homeType,homeInfo_homeStatus,homeInfo_daysOnZillow,homeInfo_isFeatured,homeInfo_shouldHighlight,homeInfo_listing_sub_type_is_FSBA,homeInfo_isUnmappable,homeInfo_isPreforeclosureAuction,homeInfo_homeStatusForHDP,homeInfo_priceForHDP,homeInfo_isNonOwnerOccupied,homeInfo_isPremierBuilder,homeInfo_isZillowOwned,homeInfo_currency,homeInfo_country,homeInfo_unit,homeInfo_latitude,homeInfo_longitude,homeInfo_listing_sub_type_is_newHome,homeInfo_newConstructionType,homeInfo_livingArea,homeInfo_lotAreaValue,homeInfo_lotAreaUnit,homeInfo_datePriceChanged,homeInfo_priceReduction,homeInfo_priceChange,homeInfo_listing_sub_type_is_openHouse,homeInfo_openHouse,homeInfo_open_house_info_open_house_showing_0_open_house_start,homeInfo_open_house_info_open_house_showing_0_open_house_end,homeInfo_open_house_info_open_house_showing_1_open_house_start,homeInfo_open_house_info_open_house_showing_1_open_house_end
0,2062393878,2062393878,N5696081,https://photos.zillowstatic.com/fp/a58e50497047e0b97118bc145e740368-p_e.jpg,1.0,https://www.zillow.com/homedetails/9580-Weston-Rd-Vaughan-ON-L4H-0P4/2062393878_zpid/,FOR_SALE,Townhouse for sale,C$,"C$999,000",999000.0,"9580 Weston Rd, Vaughan, ON L4H 0P4",9580 Weston Rd,Vaughan,ON,L4H0P4,0.0,3.0,4.0,0,"{'latitude': 43.83388, 'longitude': -79.55858}",0.0,"{'type': 'TIME_ON_INFO', 'text': '2 hours ago', 'data': {'isFresh': False}}",0,"{'homeInfo': {'zpid': 2062393878, 'streetAddress': '9580 Weston Rd', 'zipcode': 'L4H0P4', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.83388, 'longitude': -79.55858, 'price': 999000.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 999000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 2060.0, 'lotAreaUnit': 'sqft'}}",0.0,0.0,0.0,ForSale,For Sale (Broker),0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,999000.0,2070857754,5 Buttermill Ave #2605,L4K4Z4,Vaughan,ON,1.0,2.0,2.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,1.0,True,False,False,CAD,CAN,# 2605,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
1,2062397956,2062397956,N5695556,https://photos.zillowstatic.com/fp/a59e4d3baf78d83fb029976e33d7a4ac-p_e.jpg,True,https://www.zillow.com/homedetails/126-Andrea-Ln-Vaughan-ON-L4L-1E7/2062397956_zpid/,FOR_SALE,House for sale,C$,"C$1,025,900",1025900.0,"126 Andrea Ln, Vaughan, ON L4L 1E7",126 Andrea Ln,Vaughan,ON,L4L1E7,False,3.0,3.0,0,"{'latitude': 43.800102, 'longitude': -79.56995}",False,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",0,"{'homeInfo': {'zpid': 2062397956, 'streetAddress': '126 Andrea Ln', 'zipcode': 'L4L1E7', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.800102, 'longitude': -79.56995, 'price': 1025900.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1025900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 2304.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,0,1025900.0,2078634590,9245 Jane St,L6A0J9,Vaughan,ON,25000.0,0.0,0.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,25000.0,True,False,False,CAD,CAN,0,43.833122,-79.531494,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
2,2062401014,2062401014,N5695062,https://photos.zillowstatic.com/fp/e83e8217b63d7887bf68c8257052c8c9-p_e.jpg,True,https://www.zillow.com/homedetails/411-Westridge-Dr-Vaughan-ON-L0J-1C0/2062401014_zpid/,FOR_SALE,House for sale,C$,"C$2,659,000",2659000.0,"411 Westridge Dr, Vaughan, ON L0J 1C0",411 Westridge Dr,Vaughan,ON,L0J1C0,False,3.0,5.0,0,"{'latitude': 43.83796, 'longitude': -79.62471}",False,"{'type': 'TIME_ON_INFO', 'text': '10 hours ago', 'data': {'isFresh': False}}",0,"{'homeInfo': {'zpid': 2062401014, 'streetAddress': '411 Westridge Dr', 'zipcode': 'L0J1C0', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.83796, 'longitude': -79.62471, 'price': 2659000.0, 'bathrooms': 5.0, 'bedrooms': 3.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2659000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 0.44088613406795224, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,0,2659000.0,2062664404,88 Avenue,L4J3M9,Thornhill,ON,88888.0,2.0,2.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,88888.0,True,False,False,CAD,CAN,0,43.807636,-79.4667,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
3,2062396732,2062396732,0,https://photos.zillowstatic.com/fp/06245e76983c193cdebbd5241dc7d0ac-p_e.jpg,True,https://www.zillow.com/homedetails/53-Powseland-Cres-Vaughan-ON-L4L-0C5/2062396732_zpid/,FOR_SALE,Townhouse for sale,C$,"C$1,384,900",1384900.0,"53 Powseland Cres, Vaughan, ON L4L 0C5",53 Powseland Cres,Vaughan,ON,L4L0C5,False,3.0,2.0,0,"{'latitude': 43.79267, 'longitude': -79.59912}",False,0,0,"{'homeInfo': {'zpid': 2062396732, 'streetAddress': '53 Powseland Cres', 'zipcode': 'L4L0C5', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.79267, 'longitude': -79.59912, 'price': 1384900.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1384900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"ROYAL LEPAGE MAXIMUM REALTY, BROKERAGE",MLS® ID #N5695339,0,0,0,0,0,0,0,1384900.0,2062487833,950 Portage Pkwy #4910,L4K4Z4,Vaughan,ON,530000.0,1.0,1.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,530000.0,True,False,False,CAD,CAN,# 4910,43.79781,-79.52808,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
4,2062396743,2062396743,0,https://photos.zillowstatic.com/fp/9d7f47543779f7cf77787d0658a9bc70-p_e.jpg,True,https://www.zillow.com/homedetails/100-Cabinet-Cres-Vaughan-ON-L4L-6H5/2062396743_zpid/,FOR_SALE,House for sale,C$,"C$1,649,000",1649000.0,"100 Cabinet Cres, Vaughan, ON L4L 6H5",100 Cabinet Cres,Vaughan,ON,L4L6H5,False,4.0,4.0,0,"{'latitude': 43.790665, 'longitude': -79.6246}",False,0,0,"{'homeInfo': {'zpid': 2062396743, 'streetAddress': '100 Cabinet Cres', 'zipcode': 'L4L6H5', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.790665, 'longitude': -79.6246, 'price': 1649000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1649000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"HOMELIFE PRINCIPLE REAL ESTATE, BROKERAGE",MLS® ID #N5695307,0,0,0,0,0,0,0,1649000.0,2062525362,2908 Highway 7 Rd #615,L4K1W8,Vaughan,ON,539000.0,1.0,1.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,539000.0,True,False,False,CAD,CAN,# 615,43.796593,-79.520584,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
5,2062423821,2062423821,0,https://photos.zillowstatic.com/fp/3d7bb5b6a2ee02a442e02a48d49f7f58-p_e.jpg,True,https://www.zillow.com/homedetails/309-Waterside-Cres-Vaughan-ON-L6A-1V4/2062423821_zpid/,FOR_SALE,House for sale,C$,"C$1,549,000",1549000.0,"309 Waterside Cres, Vaughan, ON L6A 1V4",309 Waterside Cres,Vaughan,ON,L6A1V4,False,4.0,3.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2062423821, 'streetAddress': '309 Waterside Cres', 'zipcode': 'L6A1V4', 'city': 'Vaughan', 'state': 'ON', 'price': 1549000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1549000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX WEST REALTY INC., BROKERAGE",MLS® ID #N5692657,0,0,0,0,0,0,0,1549000.0,2062944152,950 Portage Pkwy #5810,L4K4Z4,Vaughan,ON,545000.0,1.0,1.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,545000.0,True,False,False,CAD,CAN,# 5810,43.79781,-79.52808,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
6,2063006814,2063006814,0,https://photos.zillowstatic.com/fp/941fa51e4a1dfc19c706a3d954305f87-p_e.jpg,True,https://www.zillow.com/homedetails/131-Shelbourne-Dr-Vaughan-ON-L4H-0V2/2063006814_zpid/,FOR_SALE,House for sale,C$,"C$1,549,000",1549000.0,"131 Shelbourne Dr, Vaughan, ON L4H 0V2",131 Shelbourne Dr,Vaughan,ON,L4H0V2,False,3.0,4.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2063006814, 'streetAddress': '131 Shelbourne Dr', 'zipcode': 'L4H0V2', 'city': 'Vaughan', 'state': 'ON', 'price': 1549000.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1549000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX ATRIUM HOME REALTY, BROKERAGE",MLS® ID #N5692732,0,0,0,0,0,0,0,1549000.0,2062416607,2908 Highway 7 Rd #1409,L4K1W8,Vaughan,ON,549000.0,1.0,1.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,549000.0,True,False,False,CAD,CAN,# 1409,43.796593,-79.520584,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
7,2062411666,2062411666,0,https://photos.zillowstatic.com/fp/e362960f34d4e5ac1cc8af800dbce74d-p_e.jpg,True,https://www.zillow.com/homedetails/109-Largo-Cres-Vaughan-ON-L6A-1N1/2062411666_zpid/,FOR_SALE,House for sale,C$,"C$1,650,000",1650000.0,"109 Largo Cres, Vaughan, ON L6A 1N1",109 Largo Cres,Vaughan,ON,L6A1N1,False,3.0,4.0,0,"{'latitude': 43.841644, 'longitude': -79.50338}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",0,"{'homeInfo': {'zpid': 2062411666, 'streetAddress': '109 Largo Cres', 'zipcode': 'L6A1N1', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.841644, 'longitude': -79.50338, 'price': 1650000.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1650000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,True,False,False,True,False,0,True,False,"ROYAL LEPAGE YOUR COMMUNITY REALTY, BROKERAGE",MLS® ID #N5693408,0,0,0,0,0,0,0,1650000.0,2063137262,5 Buttermill Ave #603,L4K4Z4,Vaughan,ON,549900.0,1.0,1.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,549900.0,True,False,False,CAD,CAN,# 603,43.79686,-79.52934,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
8,2062398130,2062398130,N5695531,https://photos.zillowstatic.com/fp/30e54b13968d6e71c8aa7cdbae79b8a1-p_e.jpg,True,https://www.zillow.com/homedetails/82-Chagall-Dr-Vaughan-ON-L4J-9B8/2062398130_zpid/,FOR_SALE,House for sale,C$,"C$1,899,000",1899000.0,"82 Chagall Dr, Vaughan, ON L4J 9B8",82 Chagall Dr,Vaughan,ON,L4J9B8,False,4.0,5.0,0,"{'latitude': 43.835983, 'longitude': -79.47283}",False,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': False}}",0,"{'homeInfo': {'zpid': 2062398130, 'streetAddress': '82 Chagall Dr', 'zipcode': 'L4J9B8', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.835983, 'longitude': -79.47283, 'price': 1899000.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1899000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 3441.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,0,1899000.0,2062967083,5 Emerald Ln #406,L4J8P7,Vaughan,ON,569000.0,1.0,1.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,569000.0,True,False,False,CAD,CAN,# 406,43.794178,-79.4398,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
9,2062396657,2062396657,0,https://photos.zillowstatic.com/fp/35a57d6ae10fbb4d81e69f0ed48d4ba4-p_e.jpg,True,https://www.zillow.com/homedetails/7-Townsgate-Dr-611-Vaughan-ON-L4J-7Z9/2062396657_zpid/,FOR_SALE,Condo for sale,C$,"C$799,900",799900.0,"7 Townsgate Dr #611, Vaughan, ON L4J 7Z9",7 Townsgate Dr #611,Vaughan,ON,L4J7Z9,False,2.0,2.0,0,"{'latitude': 43.793804, 'longitude': -79.44433}",False,0,0,"{'homeInfo': {'zpid': 2062396657, 'streetAddress': '7 Townsgate Dr #611', 'zipcode': 'L4J7Z9', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.793804, 'longitude': -79.44433, 'price': 799900.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 799900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'unit': '# 611'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX REALTRON ROBERT KROLL REALTY, BROKERAGE",MLS® ID #N5695595,0,0,0,0,0,0,0,799900.0,2070850203,5 Buttermill Ave #803,L4K4Z4,Vaughan,ON,569999.0,1.0,1.0,CONDO,FOR_SALE,-1,False,False,0,False,False,FOR_SALE,569999.0,True,False,False,CAD,CAN,# 803,0.0,0.0,True,NEW_CONSTRUCTION_TYPE_OTHER,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
10,2062400184,2062400184,N5695260,https://photos.zillowstatic.com/fp/96279efe183bbb3ed666557c36214053-p_e.jpg,True,https://www.zillow.com/homedetails/281-Forest-Run-Blvd-Vaughan-ON-L4K-5G2/2062400184_zpid/,FOR_SALE,House for sale,C$,"C$1,788,000",1788000.0,"281 Forest Run Blvd, Vaughan, ON L4K 5G2",281 Forest Run Blvd,Vaughan,ON,L4K5G2,False,4.0,4.0,0,"{'latitude': 43.83416, 'longitude': -79.485}",False,"{'type': 'TIME_ON_INFO', 'text': '9 hours ago', 'data': {'isFresh': False}}",0,"{'homeInfo': {'zpid': 2062400184, 'streetAddress': '281 Forest Run Blvd', 'zipcode': 'L4K5G2', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.83416, 'longitude': -79.485, 'price': 1788000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1788000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,0,1788000.0,2069080785,950 Portage Pkwy #2601,L4K4Z4,Vaughan,ON,579000.0,1.0,1.0,CONDO,FOR_SALE,-1,False,False,0,False,False,FOR_SALE,579000.0,True,False,False,CAD,CAN,# 2601,0.0,0.0,True,NEW_CONSTRUCTION_TYPE_OTHER,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
11,2063598173,2063598173,0,https://photos.zillowstatic.com/fp/cc3899f67ce920e6f50409db3b8d3b78-p_e.jpg,True,https://www.zillow.com/homedetails/556-Barons-St-Vaughan-ON-L4H-4T9/2063598173_zpid/,FOR_SALE,Townhouse for sale,C$,"C$1,488,888",1488888.0,"556 Barons St, Vaughan, ON L4H 4T9",556 Barons St,Vaughan,ON,L4H4T9,False,3.0,3.0,0,{},False,0,0,"{'homeInfo': {'zpid': 2063598173, 'streetAddress': '556 Barons St', 'zipcode': 'L4H4T9', 'city': 'Vaughan', 'state': 'ON', 'price': 1488888.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1488888.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,True,False,0,True,False,"RE/MAX PREMIER INC., BROKERAGE",MLS® ID #N5692882,0,0,0,0,0,0,0,1488888.0,2062525357,85 N Park Rd #701,L4J0H9,Vaughan,ON,588800.0,1.0,1.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,588800.0,True,False,False,CAD,CAN,# 701,43.811897,-79.45624,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
12,2062413856,2062413856,N5693959,https://photos.zillowstatic.com/fp/30259b026eb276d391b260b7fced1627-p_e.jpg,True,https://www.zillow.com/homedetails/48-Mosswood-Rd-Vaughan-ON-L4J-9E1/2062413856_zpid/,FOR_SALE,House for sale,C$,"C$1,499,000",1499000.0,"48 Mosswood Rd, Vaughan, ON L4J 9E1",48 Mosswood Rd,Vaughan,ON,L4J9E1,False,3.0,4.0,0,"{'latitude': 43.842518, 'longitude': -79.467476}",False,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 2-4pm'}",0,"{'homeInfo': {'zpid': 2062413856, 'streetAddress': '48 Mosswood Rd', 'zipcode': 'L4J9E1', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.842518, 'longitude': -79.467476, 'price': 1499000.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 2-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1499000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1658005200000, 'open_house_end': 1658012400000}, {'open_house_start': 1658091600000, 'open_house_end': 1658098800000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 2657.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,1.0,Open House - 2:00 - 4:00 PM,2022-07-16T16:00:00,2022-07-16T14:00:00,0,0,0,1499000.0,2062415832,2910 Highway 7 Rd #2604,L4K0H8,Vaughan,ON,599000.0,2.0,1.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,599000.0,True,False,False,CAD,CAN,# 2604,43.795464,-79.52392,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
13,2080300784,2080300784,N5694607,https://photos.zillowstatic.com/fp/ca7864c6b6a638ebe3a84bc4d79b8190-p_e.jpg,True,https://www.zillow.com/homedetails/130-Vellore-Ave-Vaughan-ON-L4H-2W4/2080300784_zpid/,FOR_SALE,House for sale,C$,"C$2,288,000",2288000.0,"130 Vellore Ave, Vaughan, ON L4H 2W4",130 Vellore Ave,Vaughan,ON,L4H2W4,False,4.0,5.0,0,"{'latitude': 43.83245, 'longitude': -79.56982}",False,"{'type': 'DAYS_ON', 'text': '1 day on Zillow'}",0,"{'homeInfo': {'zpid': 2080300784, 'streetAddress': '130 Vellore Ave', 'zipcode': 'L4H2W4', 'city': 'Vaughan', 'state': 'ON', 'latitude': 43.83245, 'longitude': -79.56982, 'price': 2288000.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2288000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'CAD', 'country': 'CAN', 'lotAreaValue': 3537.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),0,False,False,False,False,False,False,0,True,False,0,0,0,0,0,0,0,0,0,2288000.0,2062702867,3600 Highway 7 Rd #314,L4L0G7,Vaughan,ON,599000.0,1.0,1.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,599000.0,True,False,False,CAD,CAN,# 314,43.790154,-79.54597,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
